TIME;RPM;MAP;Lambda 1;Lambda target;Short term trim;VE;Charge temp;Fuel pressure;TPS;DBW Target source;Ethanol content;F.ASE correction;
138.040;1134;38;0.902;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.080;1134;37;0.904;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
138.120;1137;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.160;1134;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.200;1132;38;0.906;0.931;-5.062;45.100;39;3.312;5.200;2;25.000;0;
138.240;1132;37;0.906;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
138.280;1137;37;0.907;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
138.320;1144;38;0.910;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.360;1148;37;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
138.400;1148;37;0.911;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.440;1152;37;0.913;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.480;1151;37;0.911;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.520;1149;37;0.912;0.931;-5.062;45.100;40;3.312;5.200;2;25.000;0;
138.560;1149;37;0.913;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.600;1148;38;0.911;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
138.640;1150;37;0.909;0.931;-5.062;45.200;39;3.312;5.200;2;25.000;0;
138.680;1152;37;0.909;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.720;1157;37;0.910;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
138.760;1157;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.800;1154;37;0.907;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.840;1156;37;0.907;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.880;1151;37;0.906;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
138.920;1151;37;0.909;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
138.960;1156;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.000;1154;37;0.905;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.040;1158;37;0.907;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
139.080;1158;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.120;1161;37;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
139.160;1164;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.200;1169;37;0.910;0.931;-5.062;45.200;39;3.312;5.000;2;25.000;0;
139.240;1171;37;0.912;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
139.280;1171;35;0.911;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.320;1176;37;0.911;0.931;-5.062;45.100;41;3.312;5.000;2;25.000;0;
139.360;1179;37;0.912;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
139.400;1177;35;0.911;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.440;1166;37;0.911;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
139.480;1166;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.520;1159;35;0.907;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
139.560;1159;37;0.906;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
139.600;1152;37;0.906;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.640;1152;37;0.901;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.680;1153;35;0.898;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
139.720;1142;37;0.897;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.760;1138;37;0.898;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.800;1138;37;0.901;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
139.840;1140;37;0.900;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.880;1147;37;0.900;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.920;1147;37;0.900;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
139.960;1147;37;0.897;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
140.000;1145;37;0.898;0.931;-5.062;45.100;40;3.312;5.200;2;25.000;0;
140.040;1154;37;0.901;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
140.080;1163;37;0.903;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
140.120;1161;37;0.905;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
140.160;1161;37;0.906;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.200;1162;37;0.905;0.931;-5.062;45.200;40;3.312;5.200;2;25.000;0;
140.240;1162;37;0.906;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.280;1168;37;0.908;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
140.320;1168;37;0.909;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
140.360;1169;37;0.910;0.931;-5.062;45.200;40;3.312;5.200;2;25.000;0;
140.400;1170;37;0.910;0.931;-5.062;45.200;39;3.312;5.200;2;25.000;0;
140.440;1173;35;0.910;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
140.480;1181;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
140.520;1181;35;0.907;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.560;1180;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
140.600;1183;37;0.906;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
140.640;1181;35;0.906;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.680;1177;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
140.720;1177;37;0.906;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.760;1163;35;0.904;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
140.800;1163;37;0.908;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
140.840;1164;37;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.880;1164;35;0.907;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
140.920;1167;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
140.960;1169;37;0.908;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
141.000;1166;35;0.905;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
141.040;1158;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.080;1158;37;0.913;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
141.120;1156;35;0.911;0.931;-5.062;45.100;39;3.312;5.200;2;25.000;0;
141.160;1154;37;0.911;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.200;1152;37;0.915;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.240;1152;37;0.915;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.280;1139;37;0.912;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.320;1134;37;0.913;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.360;1130;37;0.913;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.400;1130;37;0.910;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.440;1126;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.480;1126;37;0.910;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.520;1130;37;0.910;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.560;1130;37;0.909;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.600;1127;37;0.910;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.640;1128;38;0.905;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.680;1131;37;0.903;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
141.720;1131;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.760;1140;37;0.908;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.800;1143;37;0.911;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
141.840;1150;37;0.913;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
141.880;1150;37;0.911;0.931;-5.062;45.100;39;3.312;5.000;2;25.000;0;
141.920;1157;38;0.912;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
141.960;1165;37;0.914;0.931;-5.062;45.200;39;3.312;5.000;2;25.000;0;
142.000;1167;37;0.914;0.931;-5.062;45.200;40;3.312;5.000;2;25.000;0;
142.040;1168;38;0.915;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.080;1168;37;0.917;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.120;1164;37;0.915;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.160;1168;37;0.911;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.200;1169;37;0.914;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.240;1169;37;0.918;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.280;1171;37;0.915;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.320;1170;37;0.911;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.360;1171;37;0.909;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.400;1168;37;0.907;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.440;1168;37;0.908;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.480;1174;37;0.908;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.520;1174;37;0.906;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.560;1176;37;0.907;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.600;1178;37;0.908;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
142.640;1178;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.680;1184;37;0.910;0.931;-5.062;45.100;40;3.312;5.200;2;25.000;0;
142.720;1189;37;0.912;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.760;1200;35;0.913;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.800;1204;37;0.914;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
142.840;1204;37;0.914;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
142.880;1212;35;0.913;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
142.920;1209;37;0.913;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
142.960;1205;35;0.914;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
143.000;1205;37;0.916;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
143.040;1205;37;0.916;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
143.080;1206;37;0.913;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.120;1204;37;0.913;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.160;1204;35;0.912;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.200;1198;37;0.910;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
143.240;1198;35;0.907;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
143.280;1196;37;0.907;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.320;1192;37;0.907;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
143.360;1189;35;0.909;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.400;1183;37;0.908;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.440;1183;35;0.904;0.931;-5.062;45.200;40;3.312;5.200;2;25.000;0;
143.480;1185;35;0.908;0.931;-5.062;45.100;39;3.312;5.200;2;25.000;0;
143.520;1186;37;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.560;1189;35;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.600;1191;37;0.913;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.640;1191;37;0.917;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.680;1192;35;0.918;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.720;1197;37;0.918;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.760;1202;35;0.919;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.800;1199;37;0.920;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
143.840;1199;37;0.918;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.880;1194;35;0.919;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.920;1189;37;0.921;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
143.960;1187;35;0.920;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.000;1187;35;0.919;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
144.040;1179;37;0.922;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.080;1171;35;0.919;0.931;-5.062;45.200;40;3.312;5.200;2;25.000;0;
144.120;1170;35;0.916;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
144.160;1178;37;0.916;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.200;1178;35;0.914;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.240;1168;37;0.914;0.931;-5.062;45.100;39;3.312;5.100;2;25.000;0;
144.280;1163;37;0.914;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.320;1165;37;0.912;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.360;1165;37;0.915;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.400;1172;37;0.917;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.440;1171;37;0.917;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.480;1166;37;0.920;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.520;1160;37;0.921;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.560;1160;37;0.920;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.600;1168;37;0.922;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.640;1172;37;0.922;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
144.680;1176;37;0.922;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.720;1175;37;0.926;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.760;1175;37;0.929;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.800;1180;37;0.928;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.840;1175;37;0.925;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
144.880;1169;37;0.923;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.920;1169;37;0.921;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
144.960;1166;37;0.918;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.000;1171;37;0.918;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.040;1172;37;0.918;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.080;1178;37;0.913;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.120;1178;37;0.913;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.160;1179;37;0.913;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.200;1185;37;0.913;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.240;1193;37;0.911;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.280;1193;37;0.913;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.320;1193;37;0.915;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.360;1196;35;0.915;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.400;1203;37;0.917;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.440;1211;35;0.917;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.480;1220;37;0.915;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
145.520;1220;35;0.917;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.560;1220;37;0.919;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
145.600;1221;37;0.922;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.640;1215;35;0.920;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
145.680;1219;37;0.917;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
145.720;1219;35;0.915;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
145.760;1216;37;0.913;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
145.800;1214;35;0.911;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
145.840;1206;35;0.908;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
145.880;1206;37;0.907;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
145.920;1206;35;0.905;0.931;-5.062;45.100;41;3.312;5.100;2;25.000;0;
145.960;1195;37;0.902;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.000;1180;35;0.905;0.931;-5.062;45.200;39;3.312;5.200;2;25.000;0;
146.040;1182;37;0.906;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
146.080;1174;37;0.905;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
146.120;1174;37;0.909;0.931;-5.062;45.100;40;3.312;5.100;2;25.000;0;
146.160;1155;37;0.910;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
146.200;1158;37;0.913;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
146.240;1164;37;0.910;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.280;1164;37;0.917;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
146.320;1162;37;0.924;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.360;1168;37;0.920;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.400;1174;37;0.919;0.931;-5.062;45.200;39;3.312;5.100;2;25.000;0;
146.440;1175;37;0.919;0.931;-5.062;45.200;41;3.312;5.100;2;25.000;0;
146.480;1175;37;0.921;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.520;1176;37;0.921;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.560;1173;37;0.922;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.600;1175;37;0.922;0.931;-5.062;45.200;40;3.312;5.100;2;25.000;0;
146.640;1176;37;0.924;0.931;-5.062;45.100;41;3.250;5.100;2;25.000;0;
146.680;1176;37;0.921;0.931;-5.062;45.200;40;3.250;5.100;2;25.000;0;
146.720;1182;35;0.923;0.931;-5.062;45.100;40;3.250;5.100;2;25.000;0;
146.760;1182;37;0.930;0.931;-5.062;45.100;41;3.250;5.100;2;25.000;0;
146.800;1177;35;0.931;0.931;-5.000;45.200;39;3.250;5.100;2;25.000;0;
146.840;1177;35;0.930;0.931;-5.000;45.100;40;3.250;5.100;2;25.000;0;
146.880;1168;37;0.929;0.931;-5.062;45.200;41;3.250;5.100;2;25.000;0;
146.920;1169;37;0.929;0.931;-5.062;45.200;39;3.250;5.100;2;25.000;0;
146.960;1161;35;0.929;0.931;-5.062;45.200;40;3.250;5.100;2;25.000;0;
147.000;1154;37;0.929;0.931;-5.062;45.100;40;3.250;5.100;2;25.000;0;
147.040;1154;37;0.929;0.931;-5.000;45.100;39;3.250;5.100;2;25.000;0;
147.080;1157;35;0.932;0.931;-5.000;45.100;40;3.250;5.400;2;25.000;0;
147.120;1157;37;0.931;0.931;-5.000;45.100;40;3.250;5.400;2;25.000;0;
147.160;1148;37;0.933;0.931;-5.000;45.100;40;3.250;5.500;2;25.000;0;
147.200;1148;37;0.938;0.931;-5.000;45.100;40;3.250;5.500;2;25.000;0;
147.240;1146;37;0.937;0.931;-5.000;45.100;40;3.250;5.500;2;25.000;0;
147.280;1136;37;0.937;0.931;-5.000;45.100;40;3.250;5.500;2;25.000;0;
147.320;1129;37;0.940;0.931;-5.000;45.100;41;3.312;5.200;2;25.000;0;
147.360;1129;37;0.941;0.931;-5.000;45.100;39;3.312;5.400;2;25.000;0;
147.400;1132;37;0.938;0.931;-5.000;45.100;41;3.250;5.100;2;25.000;0;
147.440;1139;37;0.940;0.931;-5.000;45.100;41;3.250;5.200;2;25.000;0;
147.480;1140;37;0.943;0.931;-5.000;45.100;40;3.250;5.400;3;25.000;0;
147.520;1140;37;0.953;0.931;-5.000;45.100;41;3.250;5.200;3;25.000;0;
147.560;1147;38;0.958;0.931;-5.000;45.300;38;3.312;8.300;0;25.000;0;
147.600;1157;41;0.952;0.931;-5.000;45.600;36;3.375;9.700;0;25.000;0;
147.640;1171;45;0.948;0.931;-5.000;45.800;35;3.438;10.500;0;25.000;0;
147.680;1172;51;0.945;0.931;-5.000;48.500;31;3.438;12.100;0;25.000;0;
147.720;1172;56;0.945;0.931;-5.000;52.900;32;3.500;13.700;0;25.000;0;
147.760;1194;64;0.945;0.931;-5.000;55.800;30;3.625;15.100;0;25.000;0;
147.800;1224;69;0.945;0.931;-5.000;60.100;31;3.688;15.800;0;25.000;0;
147.840;1260;75;0.949;0.931;-5.000;62.300;31;3.688;15.800;0;25.000;0;
147.880;1330;75;0.945;0.931;-5.000;63.600;30;3.688;16.000;0;25.000;0;
147.920;1446;77;0.963;0.931;-5.000;65.100;31;3.750;16.000;0;25.000;0;
147.960;1591;77;0.995;0.950;-5.000;65.500;31;3.750;16.000;0;25.000;0;
148.000;1748;75;1.047;0.962;-4.938;66.400;31;3.688;15.800;0;25.000;0;
148.040;1895;74;1.092;0.971;-4.938;66.400;31;3.625;15.600;0;25.000;0;
148.080;2153;70;1.112;0.979;-4.938;67.500;30;3.625;15.800;0;25.000;0;
148.120;2262;67;1.104;0.984;-4.938;67.600;31;3.625;15.500;0;25.000;0;
148.160;2432;67;1.080;0.991;-4.938;67.400;31;3.562;15.500;0;25.000;0;
148.200;2556;62;1.062;0.997;-4.938;67.200;31;3.500;15.400;0;25.000;0;
148.240;2636;62;1.035;0.999;-4.938;67.100;30;3.500;15.500;0;25.000;0;
148.280;2657;59;0.998;1.001;-4.938;66.400;32;3.500;15.200;0;25.000;0;
148.320;2680;58;0.979;1.001;-5.000;66.400;31;3.500;14.800;0;25.000;0;
148.360;2685;58;0.964;1.001;-5.000;66.400;31;3.500;15.500;0;25.000;0;
148.400;2693;56;0.942;1.001;-5.000;65.900;32;3.500;14.700;0;25.000;0;
148.440;2700;56;0.933;1.001;-5.000;65.300;31;3.438;14.800;0;25.000;0;
148.480;2715;56;0.927;1.001;-5.000;66.000;32;3.438;15.200;0;25.000;0;
148.520;2725;58;0.925;1.001;-5.000;66.600;31;3.500;16.200;0;25.000;0;
148.560;2738;58;0.927;1.001;-5.062;66.600;31;3.500;16.400;0;25.000;0;
148.600;2751;59;0.930;1.001;-5.062;67.500;32;3.500;17.200;0;25.000;0;
148.640;2759;61;0.931;0.999;-5.062;67.800;30;3.562;17.500;0;25.000;0;
148.680;2763;62;0.935;0.996;-5.062;67.900;31;3.562;17.500;0;25.000;0;
148.720;2778;62;0.942;0.996;-5.062;68.000;31;3.500;17.700;0;25.000;0;
148.760;2793;62;0.954;0.993;-5.062;68.000;30;3.562;17.700;0;25.000;0;
148.800;2800;64;0.965;0.993;-5.062;68.600;32;3.562;17.800;0;25.000;0;
148.840;2804;64;0.968;0.993;-5.062;68.700;30;3.562;17.800;0;25.000;0;
148.880;2807;64;0.972;0.993;-5.062;69.000;31;3.562;17.900;0;25.000;0;
148.920;2801;64;0.979;0.993;-5.062;69.000;31;3.562;17.900;0;25.000;0;
148.960;2785;64;0.979;0.990;-5.062;68.600;30;3.625;17.800;0;25.000;0;
149.000;2777;66;0.979;0.990;-5.062;68.500;31;3.562;17.900;0;25.000;0;
149.040;2754;66;0.973;0.990;-5.062;68.700;30;3.625;17.900;0;25.000;0;
149.080;2727;66;0.968;0.990;-5.062;68.700;30;3.625;17.900;0;25.000;0;
149.120;2700;66;0.965;0.989;-5.062;68.700;31;3.625;17.900;0;25.000;0;
149.160;2666;67;0.962;0.989;-5.062;68.600;30;3.625;18.200;0;25.000;0;
149.200;2649;69;0.959;0.986;-5.062;68.800;31;3.625;18.300;0;25.000;0;
149.240;2621;69;0.956;0.986;-5.062;68.800;31;3.625;18.500;0;25.000;0;
149.280;2593;69;0.959;0.986;-5.062;69.000;31;3.625;18.300;0;25.000;0;
149.320;2571;69;0.964;0.985;-5.062;68.900;31;3.625;19.000;0;25.000;0;
149.360;2559;72;0.965;0.985;-5.062;69.100;30;3.625;19.100;0;25.000;0;
149.400;2544;72;0.966;0.982;-5.062;69.100;31;3.625;19.000;0;25.000;0;
149.440;2531;72;0.967;0.982;-5.062;69.500;31;3.688;19.100;0;25.000;0;
149.480;2524;74;0.967;0.979;-5.062;69.500;30;3.688;19.400;0;25.000;0;
149.520;2520;74;0.967;0.979;-5.062;69.500;31;3.688;19.300;0;25.000;0;
149.560;2515;75;0.967;0.979;-5.062;69.500;31;3.688;19.400;0;25.000;0;
149.600;2513;74;0.971;0.979;-5.062;69.700;30;3.688;19.800;0;25.000;0;
149.640;2504;75;0.973;0.978;-5.062;69.700;30;3.688;20.000;0;25.000;0;
149.680;2500;75;0.976;0.978;-5.062;69.700;31;3.688;20.000;0;25.000;0;
149.720;2499;75;0.981;0.978;-5.000;69.700;30;3.688;19.800;0;25.000;0;
149.760;2494;75;0.983;0.974;-5.000;70.000;31;3.688;20.000;0;25.000;0;
149.800;2487;77;0.983;0.974;-5.000;70.000;30;3.750;20.000;0;25.000;0;
149.840;2486;77;0.981;0.974;-5.000;69.900;30;3.750;20.200;0;25.000;0;
149.880;2477;77;0.979;0.974;-5.000;69.900;30;3.750;20.100;0;25.000;0;
149.920;2467;77;0.976;0.974;-5.000;69.800;30;3.750;20.000;0;25.000;0;
149.960;2458;77;0.975;0.973;-5.000;69.800;30;3.750;20.100;0;25.000;0;
150.000;2413;78;0.974;0.974;-5.000;69.900;31;3.750;20.200;0;25.000;0;
150.040;2387;78;0.974;0.971;-5.000;69.600;30;3.750;20.200;0;25.000;0;
150.080;2330;80;0.970;0.971;-5.000;69.500;31;3.750;20.400;0;25.000;0;
150.120;2268;80;0.966;0.971;-5.000;69.900;30;3.750;20.200;0;25.000;0;
150.160;2239;80;0.965;0.971;-5.000;69.800;30;3.750;20.100;0;25.000;0;
150.200;2209;80;0.967;0.966;-5.000;69.500;31;3.750;20.100;0;25.000;0;
150.240;2139;82;0.967;0.964;-5.000;69.400;30;3.812;20.200;0;25.000;0;
150.280;2108;83;0.965;0.964;-5.000;69.300;31;3.812;20.500;0;25.000;0;
150.320;2088;83;0.959;0.964;-5.000;69.500;31;3.750;21.600;0;25.000;0;
150.360;2104;85;0.957;0.961;-5.000;70.000;31;3.812;22.100;0;25.000;0;
